Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
038870,KR7038870002,에코바이오,KOSDAQ,중견기업부,3090,1,115,3.87,2975,3140,2975,78317,239523492,43306192410,14014949,KSQ
195500,KR7195500004,마니커에프앤지,KOSDAQ,중견기업부,2710,2,-30,-1.09,2720,2735,2695,44919,121463117,43300380000,15978000,KSQ
342870,KR7342870003,오아,KOSDAQ,중견기업부,7390,1,60,0.82,7330,7410,7270,9283,68055580,43287804410,5857619,KSQ
101240,KR7101240000,씨큐브,KOSDAQ,우량기업부,3980,1,50,1.27,3940,3980,3935,15876,62914795,43228332200,10861390,KSQ
900270,HK0000214814,헝셩그룹,KOSDAQ,외국기업(소속부없음),177,1,1,0.57,177,178,171,2107862,366348196,43196326080,244047040,KSQ
300120,KR7300120003,라온피플,KOSDAQ,벤처기업부,2065,1,66,3.3,2000,2070,1973,125366,254741167,43075924780,20860012,KSQ
052600,KR7052600004,한네트,KOSDAQ,중견기업부,3725,1,115,3.19,3610,3940,3600,114386,429260375,43074782500,11563700,KSQ
109070,KR7109070003,주성코퍼레이션,KOSPI,,815,1,1,0.12,814,817,805,146946,119093169,43040337450,52810230,STK
452300,KR7452300007,캡스톤파트너스,KOSDAQ,중견기업부,3035,1,185,6.49,2855,3040,2855,136792,406169396,42852697675,14119505,KSQ
050860,KR7050860006,아세아텍,KOSDAQ,우량기업부,1904,1,3,0.16,1900,1908,1897,15007,28558244,42840000000,22500000,KSQ
123010,KR7123010001,아이윈플러스,KOSDAQ,기술성장기업부,1310,4,302,29.96,1013,1310,1006,8019744,9770754802,42782690020,32658542,KSQ
024120,KR7024120008,KB오토시스,KOSDAQ,중견기업부,3720,2,-75,-1.98,3795,3795,3700,60713,225947211,42780000000,11500000,KSQ
131100,KR7131100000,티엔엔터테인먼트,KOSDAQ,중견기업부,1326,1,31,2.39,1310,1335,1260,53707,69879937,42759156024,32246724,KSQ
354200,KR7354200008,엔젠바이오,KOSDAQ,기술성장기업부,1703,2,-49,-2.8,1752,1770,1660,512813,868662828,42639931984,25038128,KSQ
465770,KR7465770006,STX그린로지스,KOSPI,,5940,1,140,2.41,5830,5980,5790,22854,134935685,42595930080,7171032,STK
318020,KR7318020005,포인트모바일,KOSDAQ,벤처기업부,3460,1,85,2.52,3375,3495,3375,21512,73863100,42562401120,12301272,KSQ
056730,KR7056730005,CNT85,KOSDAQ,벤처기업부,574,1,1,0.17,573,574,569,26300,15011414,42539820764,74111186,KSQ
239610,KR7239610009,에이치엘사이언스,KOSDAQ,벤처기업부,7880,2,-90,-1.13,8000,8000,7830,3817,30124510,42489866200,5392115,KSQ
250030,KR7250030004,진코스텍,KONEX,일반기업부,16400,1,1190,7.82,15500,16470,15220,12974,203000810,42465126800,2589337,KNX
016600,KR7016600009,큐캐피탈,KOSDAQ,벤처기업부,238,3,0,0.0,239,240,235,547081,129674498,42422812656,178247112,KSQ
038620,KR7038620001,위즈코프,KOSDAQ,벤처기업부,559,1,1,0.18,555,560,544,455916,251654345,42332770935,75729465,KSQ
123570,KR7123570004,이엠넷,KOSDAQ,중견기업부,1899,2,-9,-0.47,1893,1920,1893,19726,37472375,42302272122,22276078,KSQ
019175,KR7019171008,신풍제약우,KOSPI,,19220,1,430,2.29,18760,19260,18760,3141,59790990,42284000000,2200000,STK
008420,KR7008420002,문배철강,KOSPI,,2060,1,5,0.24,2055,2080,2045,47635,98024960,42237220300,20503505,STK
129890,KR7129890000,앱코,KOSDAQ,벤처기업부,924,2,-13,-1.39,938,946,910,560641,517882308,42084136248,45545602,KSQ
238090,KR7238090005,앤디포스,KOSDAQ,벤처기업부,1785,1,45,2.59,1740,1789,1740,46170,81533915,42021225855,23541303,KSQ
263020,KR7263020000,디케이앤디,KOSDAQ,벤처기업부,3035,1,45,1.51,2990,3040,2985,53473,161212520,41992703110,13836146,KSQ
189330,KR7189330004,씨이랩,KOSDAQ,기술성장기업부,4475,1,75,1.7,4450,4520,4410,60260,269556440,41985720900,9382284,KSQ
220180,KR7220180004,핸디소프트,KOSDAQ,벤처기업부,1754,1,39,2.27,1723,1757,1715,29333,51004387,41974696868,23930842,KSQ
040160,KR7040160004,누리플렉스,KOSDAQ,중견기업부,3480,1,150,4.5,3430,3485,3305,23950,81155785,41953261800,12055535,KSQ
143540,KR7143540003,영우디에스피,KOSDAQ,벤처기업부,940,2,-8,-0.84,951,980,915,252845,237151331,41923901300,44599895,KSQ
200580,KR7200580009,메디쎄이,KONEX,일반기업부,11250,2,-160,-1.4,11390,11390,10510,3280,34946430,41918388750,3726079,KNX
133750,KR7133750000,메가엠디,KOSDAQ,중견기업부,1784,1,48,2.76,1745,1793,1732,51241,90522628,41758225368,23407077,KSQ
086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,2615,1,5,0.19,2625,2650,2580,39484,102923109,41730815905,15958247,KSQ
387570,KR7387570005,파인메딕스,KOSDAQ,기술성장기업부,7410,3,0,0.0,7420,7420,7250,13643,100071960,41687919000,5625900,KSQ
221980,KR7221980006,케이디켐,KOSDAQ,우량기업부,10320,1,160,1.57,10230,10400,10230,1499,15429275,41639136000,4034800,KSQ
301300,KR7301300000,바이브컴퍼니,KOSDAQ,기술성장기업부,3155,1,130,4.3,3030,3250,3030,81245,253477320,41503116360,13154712,KSQ
340440,KR7340440007,세림B&G,KOSDAQ,벤처기업부,1460,1,19,1.32,1449,1490,1414,121101,175726694,41432411440,28378364,KSQ
000760,KR7000760009,이화산업,KOSPI,,14790,2,-70,-0.47,14750,15000,14600,4777,70167395,41412000000,2800000,STK
053160,KR7053160008,프리엠스,KOSDAQ,중견기업부,6900,1,110,1.62,6790,6900,6750,8797,60230740,41400000000,6000000,KSQ
019490,KR7019490002,엑시큐어하이트론,KOSPI,,541,0,0,0.0,0,0,0,0,0,41349858070,76432270,STK
318410,KR7318410008,비비씨,KOSDAQ,중견기업부,7380,1,80,1.1,7250,7380,7220,18080,131554990,40997693340,5555243,KSQ
431190,KR7431190008,케이쓰리아이,KOSDAQ,기술성장기업부,5470,1,70,1.3,5460,5540,5340,116707,636488770,40950837740,7486442,KSQ
340810,KR7340810001,시선AI,KOSDAQ,기술성장기업부,3160,2,-70,-2.17,3250,3475,3115,935596,3106058103,40941219120,12956082,KSQ
475660,KR7475660007,에스켐,KOSDAQ,기술성장기업부,5160,1,210,4.24,5100,5170,4890,17760,89770639,40917948600,7929835,KSQ
069140,KR7069140002,누리플랜,KOSDAQ,중견기업부,2840,1,140,5.19,2710,2890,2605,215934,603262725,40903281760,14402564,KSQ
026940,KR7026940007,부국철강,KOSPI,,2045,2,-5,-0.24,2050,2055,2015,48239,98233542,40900000000,20000000,STK
021650,KR7021650007,한국큐빅,KOSDAQ,중견기업부,2500,1,20,0.81,2470,2500,2440,16921,41656025,40876407500,16350563,KSQ
232830,KR7232830000,아이티센피엔에스,KOSDAQ,벤처기업부,2470,1,345,16.24,2125,2485,2120,445406,1051590271,40838303220,16533726,KSQ
204020,KR7204020002,그리티,KOSDAQ,우량기업부,2085,1,15,0.72,2070,2125,2060,53773,111829472,40554984720,19450832,KSQ
337840,KR7337840003,유엑스엔,KONEX,일반기업부,8530,1,30,0.35,8590,8790,8020,1344,11162150,40496482080,4747536,KNX
065440,KR7065440000,이루온,KOSDAQ,벤처기업부,1482,1,51,3.56,1431,1496,1431,252224,371991882,40421579640,27275020,KSQ
075970,KR7075970004,동국알앤에스,KOSDAQ,중견기업부,2195,2,-10,-0.45,2205,2220,2190,73763,162371532,40388000000,18400000,KSQ
090370,KR7090370008,메타랩스,KOSPI,,1617,2,-3,-0.19,1604,1639,1599,142694,230364569,40270882113,24904689,STK
002360,KR7002360006,SH에너지화학,KOSPI,,362,1,4,1.12,359,364,359,287940,104130617,40230410260,111133730,STK
192410,KR7192410009,오늘이엔엠,KOSDAQ,투자주의환기종목(소속부없음),860,2,-15,-1.71,880,947,860,735518,664354146,40128952780,46661573,KSQ
373170,KR7373170000,엠아이큐브솔루션,KOSDAQ,벤처기업부,7940,2,-250,-3.05,8350,8350,7520,23914,188738530,40001164200,5037930,KSQ
318000,KR7318000007,KBG,KOSDAQ,벤처기업부,4575,2,-5,-0.11,4650,4690,4525,39765,182311020,39986520225,8740223,KSQ
045060,KR7045060001,오공,KOSDAQ,우량기업부,2360,1,5,0.21,2350,2380,2340,47105,111282420,39983058640,16941974,KSQ
177830,KR7177830007,파버나인,KOSDAQ,우량기업부,2960,1,15,0.51,2945,2995,2915,46559,137713415,39942094960,13493951,KSQ
003535,KR7003531001,한화투자증권우,KOSPI,,8310,1,460,5.86,7830,8500,7790,76703,631720590,39888000000,4800000,STK
049800,KR7049800006,우진플라임,KOSPI,,1994,2,-6,-0.3,2010,2010,1981,33924,67535773,39880000000,20000000,STK
099390,KR7099390007,브레인즈컴퍼니,KOSDAQ,벤처기업부,4850,1,5,0.1,4845,4880,4800,22544,108847920,39810172550,8208283,KSQ
065370,KR7065370009,위세아이텍,KOSDAQ,벤처기업부,5380,1,160,3.07,5230,5410,5200,37908,202674490,39725672520,7383954,KSQ
009810,KR7009810003,플레이그램,KOSPI,,261,0,0,0.0,0,0,0,0,0,39642637500,151887500,STK
397810,KR7397810003,애드포러스,KOSDAQ,벤처기업부,7680,1,60,0.79,7750,7800,7470,54945,418842180,39634713600,5160770,KSQ
189860,KR7189860000,서전기전,KOSDAQ,투자주의환기종목(소속부없음),4075,2,-35,-0.85,4115,4190,4000,154210,629535162,39522528500,9698780,KSQ
043340,KR7043340009,에쎈테크,KOSDAQ,중견기업부,416,2,-4,-0.95,421,422,411,102981,42874941,39520000000,95000000,KSQ
257370,KR7257370007,피엔티엠에스,KOSDAQ,벤처기업부,3155,2,-20,-0.63,3180,3180,3065,64208,199606965,39452836455,12504861,KSQ
452980,KR7452980006,신한제11호스팩,KOSDAQ,SPAC(소속부없음),2085,1,5,0.24,2080,2087,2080,79470,165598995,39416925000,18905000,KSQ
335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,2350,1,40,1.73,2285,2450,2245,101395,237428824,39363611550,16750473,KSQ
042040,KR7042040006,케이피엠테크,KOSDAQ,중견기업부,201,3,0,0.0,201,202,198,320375,63988631,39224260374,195145574,KSQ
000040,KR7000040006,KR모터스,KOSPI,,454,3,0,0.0,454,460,440,338477,151687844,39214333536,86375184,STK
221840,KR7221840002,하이즈항공,KOSDAQ,투자주의환기종목(소속부없음),2095,1,65,3.2,2035,2115,2030,36996,77310265,39177675295,18700561,KSQ
196450,KR7196450001,코아시아씨엠,KOSDAQ,중견기업부,864,2,-30,-3.36,888,889,830,449500,386513570,39156118848,45319582,KSQ
075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,2355,1,35,1.51,2315,2355,2300,69990,162554495,39145563600,16622320,KSQ
208640,KR7208640003,썸에이지,KOSDAQ,중견기업부,281,1,3,1.08,273,291,272,1859219,523277216,39126511374,139240254,KSQ
462310,KR7462310004,뉴키즈온,KOSDAQ,중견기업부,4755,1,65,1.39,4690,4770,4635,30005,141610065,38920250355,8185121,KSQ
291230,KR7291230001,엔피,KOSDAQ,중견기업부,880,1,41,4.89,852,885,822,454552,391530209,38804282000,44095775,KSQ
134790,KR7134790005,시디즈,KOSPI,,19390,1,80,0.41,19310,19480,19310,1412,27358970,38780000000,2000000,STK
020180,KR7020180006,대신정보통신,KOSDAQ,중견기업부,1009,1,16,1.61,1000,1011,993,268239,269124536,38774775235,38428915,KSQ
900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),770,1,8,1.05,768,778,758,124525,95266516,38754814560,50330928,KSQ
002870,KR7002870004,신풍,KOSPI,,1107,1,9,0.82,1102,1113,1069,166072,179986500,38699280900,34958700,STK
096690,KR7096690003,에이루트,KOSDAQ,중견기업부,1599,1,24,1.52,1592,1600,1550,49479,78395564,38595147747,24137053,KSQ
303530,KR7303530000,이노뎁,KOSDAQ,벤처기업부,5240,1,40,0.77,5210,5250,5210,13487,70444760,38457926760,7339299,KSQ
000215,KR7000211003,DL우,KOSPI,,22750,1,1400,6.56,21400,22850,21400,16628,369184375,38359116250,1686115,STK
031310,KR7031310006,아이즈비전,KOSDAQ,중견기업부,1453,1,27,1.89,1435,1453,1420,44742,64254552,38293877479,26355043,KSQ
005030,KR7005030002,부산주공,KOSPI,,486,0,0,0.0,0,0,0,0,0,38288532168,78782988,STK
377220,KR7377220009,프롬바이오,KOSDAQ,기술성장기업부,1349,2,-59,-4.19,1408,1429,1340,584611,800604618,38190190000,28310000,KSQ
085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,613,1,9,1.49,604,626,595,236658,145166976,38181791849,62286773,KSQ
081580,KR7081580003,성우전자,KOSDAQ,중견기업부,2445,2,-35,-1.41,2480,2495,2400,189574,463418260,37917409635,15508143,KSQ
050120,KR7050120005,ES큐브,KOSDAQ,중견기업부,2795,1,20,0.72,2755,2805,2745,13550,37535245,37911620370,13564086,KSQ
064520,KR7064520000,테크엘,KOSDAQ,중견기업부,1693,2,-9,-0.53,1688,1710,1688,24224,41139532,37840347966,22351062,KSQ
263920,KR7263920001,휴엠앤씨,KOSDAQ,벤처기업부,3830,1,145,3.93,3695,3950,3680,23158,87665185,37568569580,9809026,KSQ
130500,KR7130500002,GH신소재,KOSDAQ,우량기업부,2580,2,-10,-0.39,2600,2630,2550,72007,185811790,37526234160,14545052,KSQ
074610,KR7074610007,이엔플러스,KOSPI,,5110,0,0,0.0,0,0,0,0,0,37494481920,7337472,STK
127710,KR7127710002,아시아경제,KOSDAQ,중견기업부,1073,2,-7,-0.65,1070,1079,1061,42409,45319655,37452079986,34904082,KSQ
290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,3895,1,5,0.13,3890,3940,3860,38584,150559790,37421882440,9607672,KSQ
066360,KR7066360009,체리부로,KOSDAQ,우량기업부,780,3,0,0.0,780,780,770,50605,39160070,37402571700,47952015,KSQ
228340,KR7228340006,동양파일,KOSDAQ,중견기업부,1868,2,-17,-0.9,1885,1885,1850,18554,34636645,37360000000,20000000,KSQ
322780,KR7322780008,코퍼스코리아,KOSDAQ,중견기업부,870,1,64,7.94,806,870,801,561555,468250012,37347915930,42928639,KSQ
049120,KR7049120009,파인디앤씨,KOSDAQ,벤처기업부,703,1,27,3.99,676,703,666,103689,70564834,37264848257,53008319,KSQ
115160,KR7115160004,휴맥스,KOSDAQ,중견기업부,847,1,8,0.95,837,860,832,115129,97376014,37242695028,43970124,KSQ
070300,KR7070300009,엑스큐어,KOSDAQ,벤처기업부,1595,2,-29,-1.79,1626,1639,1556,180972,288670293,37174789410,23307078,KSQ
215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,2205,1,165,8.09,2040,2210,2035,348468,748967572,37109215080,16829576,KSQ
013810,KR7013810007,스페코,KOSDAQ,중견기업부,2530,1,20,0.8,2510,2540,2470,67166,167569802,37078339100,14655470,KSQ
052300,KR7052300001,오션인더블유,KOSDAQ,중견기업부,2195,1,35,1.62,2195,2195,2140,23740,51270810,37018988885,16865143,KSQ
071850,KR7071850002,캐스텍코리아,KOSDAQ,투자주의환기종목(소속부없음),1523,1,13,0.86,1510,1529,1501,8688,13181389,36949408574,24260938,KSQ
066910,KR7066910001,손오공,KOSDAQ,중견기업부,551,2,-1,-0.18,554,559,548,208386,114949522,36880173364,66933164,KSQ
009730,KR7009730003,이렘,KOSDAQ,벤처기업부,595,2,-2,-0.34,605,621,584,563008,336281627,36816917340,61877172,KSQ
462980,KR7462980004,아이지넷,KOSDAQ,기술성장기업부,2015,1,10,0.5,2005,2035,1994,67539,135699787,36742390555,18234437,KSQ
270210,KR7270210008,에스알바이오텍,KONEX,일반기업부,22050,2,-950,-4.13,22250,23000,21550,218,4772150,36701188650,1664453,KNX
900300,HK0000312568,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),146,1,5,3.55,140,159,137,13247030,1963186299,36646711896,251004876,KSQ
086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,4255,3,0,0.0,4255,4265,4185,61001,257444377,36638047685,8610587,KSQ
440320,KR7440320000,오픈놀,KOSDAQ,기술성장기업부,3725,1,30,0.81,3675,3755,3670,25078,92778690,36616750000,9830000,KSQ
089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,1200,1,45,3.9,1155,1234,1101,327378,373544526,36615543600,30512953,KSQ
060540,KR7060540002,에스에이티,KOSDAQ,중견기업부,1401,2,-41,-2.84,1451,1451,1401,147985,210175642,36612761706,26133306,KSQ
33637K,KR733637K010,솔루스첨단소재1우,KOSPI,,2160,3,0,0.0,2180,2180,2115,22700,48523245,36522934560,16908766,STK
262840,KR7262840002,아이퀘스트,KOSDAQ,벤처기업부,1727,2,-9,-0.52,1736,1739,1700,43484,74707096,36498253935,21133905,KSQ
236810,KR7236810008,엔비티,KOSDAQ,기술성장기업부,2150,1,184,9.36,1967,2230,1967,690409,1469533093,36497165900,16975426,KSQ
043100,KR7043100007,알파AI,KOSDAQ,벤처기업부,1813,1,3,0.17,1810,1850,1750,371169,667764236,36459575040,20110080,KSQ
089140,KR7089140008,넥스턴앤롤코리아,KOSDAQ,벤처기업부,2435,2,-20,-0.81,2455,2495,2420,91128,223038003,36321029790,14916234,KSQ
900310,HK0000341732,컬러레이,KOSDAQ,외국기업(소속부없음),567,1,5,0.89,564,571,563,80335,45460989,36311629725,64041675,KSQ
196490,KR7196490007,디에이테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),203,0,0,0.0,0,0,0,0,0,36245520080,178549360,KSQ
024890,KR7024890006,대원화성,KOSPI,,878,2,-4,-0.45,874,917,865,133896,117435532,36216755456,41249152,STK
238490,KR7238490007,힘스,KOSDAQ,벤처기업부,3200,1,30,0.95,3170,3235,3140,17273,55047836,36199155200,11312236,KSQ
019660,KR7019660000,글로본,KOSDAQ,중견기업부,2590,1,5,0.19,2585,2735,2550,32327,84383140,36115822470,13944333,KSQ
032580,KR7032580003,피델릭스,KOSDAQ,중견기업부,1090,1,14,1.3,1085,1097,1072,115124,125069990,36113949760,33132064,KSQ
017000,KR7017000001,신원종합개발,KOSDAQ,우량기업부,3095,1,50,1.64,3045,3135,3030,134358,416297352,36112543565,11668027,KSQ
225220,KR7225220003,제놀루션,KOSDAQ,벤처기업부,1878,1,6,0.32,1878,1887,1828,120259,225288181,36038859438,19190021,KSQ
274400,KR7274400001,이노시뮬레이션,KOSDAQ,기술성장기업부,3965,2,-5,-0.13,3970,4045,3875,15576,61468395,36027944745,9086493,KSQ
001840,KR7001840008,이화공영,KOSDAQ,투자주의환기종목(소속부없음),2215,0,0,0.0,0,0,0,0,0,36027920805,16265427,KSQ
284620,KR7284620002,카이노스메드,KOSDAQ,투자주의환기종목(소속부없음),1087,0,0,0.0,0,0,0,0,0,35965517911,33086953,KSQ
035200,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,3690,1,90,2.5,3595,3700,3590,67916,248087490,35905877100,9730590,KSQ
005360,KR7005360003,모나미,KOSPI,,1893,1,4,0.21,1889,1920,1881,34275,64960053,35772602151,18897307,STK
068940,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,35720093048,45912716,KSQ
169330,KR7169330008,엠브레인,KOSDAQ,중견기업부,1949,1,14,0.72,1915,1950,1877,13683,25968091,35699673182,18316918,KSQ
187270,KR7187270004,신화콘텍,KOSDAQ,벤처기업부,3515,2,-45,-1.26,3550,3600,3490,111751,393188735,35655615175,10143845,KSQ
115480,KR7115480006,씨유메디칼,KOSDAQ,중견기업부,587,1,3,0.51,584,587,575,106168,61554517,35586615546,60624558,KSQ
351320,KR7351320007,넥사다이내믹스,KOSDAQ,중견기업부,1230,2,-30,-2.38,1247,1286,1150,251068,300828930,35453214960,28823752,KSQ
112190,KR7112190004,KC산업,KONEX,일반기업부,1297,2,-103,-7.36,1400,1500,1200,28815,34955524,35284741033,27204889,KNX
131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,4720,1,30,0.64,4710,4745,4625,16245,76088830,35185192800,7454490,KSQ
012620,KR7012620001,원일특강,KOSDAQ,우량기업부,7990,1,130,1.65,7850,8000,7770,9634,75966490,35156000000,4400000,KSQ
115610,KR7115610008,이미지스,KOSDAQ,벤처기업부,1487,2,-10,-0.67,1539,1730,1439,6004405,9477730204,35149019006,23637538,KSQ
354390,KR7354390007,바스칸바이오제약,KONEX,일반기업부,4980,2,-10,-0.2,4980,4980,4975,37,184165,34950870060,7018247,KNX
023790,KR7023790009,동일스틸럭스,KOSDAQ,중견기업부,1335,1,42,3.25,1306,1362,1267,614192,808743038,34896388695,26139617,KSQ
147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,3220,2,-380,-10.56,3610,3740,3150,210910,725518305,34839968520,10819866,KSQ
398120,KR7398120006,에스지헬스케어,KOSDAQ,벤처기업부,3075,3,0,0.0,3150,3195,3035,34542,106499052,34777327500,11309700,KSQ
298060,KR7298060005,에스씨엠생명과학,KOSDAQ,관리종목(소속부없음),786,2,-23,-2.84,811,811,779,487091,383175715,34743696336,44203176,KSQ
006920,KR7006920003,모헨즈,KOSDAQ,중견기업부,3180,2,-35,-1.09,3205,3245,3155,79186,251925004,34725600000,10920000,KSQ
360350,KR7360350003,코셈,KOSDAQ,기술성장기업부,6050,1,80,1.34,5970,6300,5920,15410,92650085,34654218500,5727970,KSQ
216400,KR7216400002,인바이츠바이오코아,KONEX,일반기업부,4490,3,0,0.0,4500,4500,3915,2453,10250160,34623804350,7711315,KNX
109670,KR7109670000,씨싸이트,KOSDAQ,중견기업부,5930,2,-180,-2.95,5880,6000,5840,112972,665815805,34611049860,5836602,KSQ
317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,2265,1,30,1.34,2295,2315,2145,340245,766669205,34563900000,15260000,KSQ
376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,3535,1,145,4.28,3400,3550,3350,59429,206926179,34524202790,9766394,KSQ
022220,KR7022220008,티케이지애강,KOSDAQ,중견기업부,666,2,-9,-1.33,665,677,656,183366,121519895,34495189614,51794579,KSQ
001070,KR7001070002,대한방직,KOSPI,,6480,1,80,1.25,6400,6590,6310,12348,79464660,34344000000,5300000,STK
146060,KR7146060009,율촌,KOSDAQ,중견기업부,1430,1,12,0.85,1419,1450,1390,190860,269917376,34342300850,24015595,KSQ
018680,KR7018680009,서울제약,KOSDAQ,벤처기업부,2945,1,5,0.17,2935,2960,2905,12235,35962444,34336694455,11659319,KSQ
363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,4875,1,375,8.33,4550,5140,4425,74737,360112865,34333640250,7042798,KSQ
080520,KR7080520000,오디텍,KOSDAQ,벤처기업부,3025,2,-40,-1.31,3065,3075,3025,31092,94357715,34250311425,11322417,KSQ
258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,1365,1,61,4.68,1328,1417,1304,243420,336504449,34113102660,24991284,KSQ
059100,KR7059100008,아이컴포넌트,KOSDAQ,벤처기업부,4805,1,35,0.73,4800,4805,4745,10538,50430441,33975482300,7070860,KSQ
023150,KR7023150006,MH에탄올,KOSPI,,4575,2,-50,-1.08,4600,4600,4565,10318,47237070,33756756450,7378526,STK
446070,KR7446070005,유니드비티플러스,KOSPI,,3180,1,50,1.6,3145,3225,3085,26683,83488890,33743663700,10611215,STK
138070,KR7138070008,신진에스엠,KOSDAQ,중견기업부,1927,1,6,0.31,1928,1933,1916,23398,44967915,33728674108,17503204,KSQ
013000,KR7013000005,세우글로벌,KOSPI,,1175,2,-1,-0.09,1176,1187,1168,17293,20271754,33728411425,28705031,STK
006570,KR7006570006,대림통상,KOSPI,,2215,2,-20,-0.89,2235,2240,2200,5662,12552380,33723375000,15225000,STK
257990,KR7257990002,나우코스,KONEX,일반기업부,5700,3,0,0.0,6000,6000,5650,398,2281970,33580934400,5891392,KNX
079170,KR7079170007,한창산업,KOSDAQ,중견기업부,6450,2,-10,-0.15,6460,6490,6380,12614,81089940,33540000000,5200000,KSQ
188040,KR7188040000,바이오포트,KOSDAQ,벤처기업부,7160,3,0,0.0,7240,7240,6680,29223,204565880,33503845280,4679308,KSQ
372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,5530,4,1270,29.81,4260,5530,4260,369152,1936092526,33439854700,6046990,KSQ
003680,KR7003680006,한성기업,KOSPI,,5380,2,-20,-0.37,5400,5420,5300,72836,390459200,33407190700,6209515,STK
014130,KR7014130009,한익스프레스,KOSPI,,2780,2,-45,-1.59,2820,2820,2765,59673,166050435,33360000000,12000000,STK
038060,KR7038060000,루멘스,KOSDAQ,우량기업부,693,2,-7,-1.0,700,713,672,294721,203098374,33335426817,48103069,KSQ
308100,KR7308100007,형지글로벌,KOSDAQ,중견기업부,1384,1,92,7.12,1292,1490,1253,5089468,7103472445,33247843072,24023008,KSQ
153490,KR7153490008,우리이앤엘,KOSDAQ,우량기업부,644,1,6,0.94,640,650,635,83697,53536225,33153120000,51480000,KSQ
252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,798,1,3,0.38,795,803,785,71275,56480647,33106139220,41486390,KSQ
002690,KR7002690006,동일제강,KOSPI,,1628,2,-2,-0.12,1630,1638,1607,40942,66060583,33048986080,20300360,STK
446440,KR7446440000,에피바이오텍,KONEX,일반기업부,14300,2,-90,-0.63,14000,14300,14000,51,714300,32988369700,2306879,KNX
208710,KR7208710004,포톤,KOSDAQ,중견기업부,2495,2,-40,-1.58,2585,2585,2430,185183,460413557,32884429340,13180132,KSQ
005820,KR7005820006,원림,KOSPI,,14300,1,80,0.56,14220,14330,14190,1064,15145560,32860971000,2297970,STK
495810,KR7495810004,유비씨,KONEX,일반기업부,13120,0,0,0.0,0,0,0,0,0,32800000000,2500000,KNX
148930,KR7148930001,에이치와이티씨,KOSDAQ,중견기업부,3220,1,80,2.55,3145,3300,3145,18217,58738390,32764185860,10175213,KSQ
069920,KR7069920007,엑시온그룹,KOSDAQ,중견기업부,704,1,29,4.3,675,715,672,333207,231961108,32723756736,46482609,KSQ
004365,KR7004361002,세방우,KOSPI,,8870,1,170,1.95,8610,8870,8610,3255,28637290,32723647500,3689250,STK
227420,KR7227420007,도부,KONEX,일반기업부,860,2,-30,-3.37,880,880,860,1179,1023101,32718278600,38044510,KNX
033250,KR7033250002,체시스,KOSPI,,1022,1,2,0.2,1020,1037,1020,77329,79579301,32704000000,32000000,STK
008470,KR7008470007,부스타,KOSDAQ,벤처기업부,3890,3,0,0.0,3900,3900,3865,4406,17097145,32694672000,8404800,KSQ
131760,KR7131760001,파인텍,KOSDAQ,벤처기업부,752,1,1,0.13,760,760,741,166086,124405129,32660550416,43431583,KSQ
405920,KR7405920000,나라셀라,KOSDAQ,중견기업부,2530,2,-15,-0.59,2545,2555,2500,12997,32838700,32581532280,12878076,KSQ
45226K,KR745226K018,한화갤러리아우,KOSPI,,11180,4,2580,30.0,8490,11180,8080,3210056,33948581920,32471974600,2904470,STK
237750,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,4995,1,380,8.23,4615,5010,4615,192710,933656422,32450517000,6496600,KSQ
043200,KR7043200005,파루,KOSDAQ,벤처기업부,775,1,23,3.06,763,785,754,189843,146398863,32398344125,41804315,KSQ
367000,KR7367000007,플래티어,KOSDAQ,벤처기업부,3860,2,-80,-2.03,3945,3950,3860,12037,46908855,32378479020,8388207,KSQ
101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,459,2,-111,-19.47,658,698,452,28152592,15912010172,32336885070,70450730,KSQ
196700,KR7196700009,웹스,KOSDAQ,벤처기업부,2250,2,-115,-4.86,2370,2375,2170,215948,486877225,32319324000,14364144,KSQ
